Epoch,Phase,Target,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7
1,train,3,0.2040395438671112,-0.06648556888103485,0.20501264929771423,-0.2497558295726776,0.13779336214065552,0.10199062526226044,0.4563625752925873,0.12342146039009094
1,train,3,0.10038045793771744,-0.01914440654218197,0.1279531717300415,-0.27668362855911255,0.14470650255680084,0.10606137663125992,0.3337039351463318,0.07566379010677338
1,train,6,-0.335493803024292,0.178988516330719,0.2383289337158203,-0.17837312817573547,0.055698953568935394,0.3092775344848633,0.09685402363538742,-0.03371445834636688
1,train,1,-0.31797778606414795,0.15906287729740143,0.2931085526943207,-0.15438339114189148,-0.03637320548295975,0.1468665450811386,0.12522968649864197,0.04932130128145218
1,train,2,-0.01183712761849165,0.09639886766672134,0.009814785793423653,0.5980386734008789,-0.22841808199882507,-0.062273524701595306,0.39787614345550537,0.014435076154768467
1,train,6,-0.18017984926700592,0.2828138470649719,0.0867282897233963,0.41330423951148987,-0.08429209887981415,0.05029904469847679,0.4290299415588379,-0.05886048823595047
1,train,1,-0.23422792553901672,0.400265634059906,0.039548322558403015,0.21541151404380798,0.02916177362203598,0.03550184890627861,0.2508987486362457,-0.12541474401950836
1,train,7,-0.23246167600154877,0.0533270388841629,-0.08814123272895813,0.39720410108566284,-0.23312373459339142,0.1488928496837616,0.3682745695114136,-0.1581680327653885
1,train,7,-0.28891196846961975,1.058548092842102,0.06720061600208282,0.3800622224807739,-0.14673149585723877,-0.08244980871677399,0.5049669742584229,-0.0562170147895813
1,train,7,-0.4884183704853058,0.31856539845466614,0.05779172107577324,0.27511152625083923,-0.3326188027858734,-0.1666790246963501,0.8699599504470825,0.04108100011944771
1,train,7,-0.5781236290931702,0.6273645758628845,0.020484544336795807,0.5607143044471741,-0.4135761559009552,-0.1233854591846466,0.5354728698730469,-0.06973044574260712
1,train,4,-0.20281082391738892,-0.03389979526400566,0.30543452501296997,1.1268969774246216,-0.5458864569664001,-0.22506627440452576,0.34483063220977783,0.22499996423721313
1,train,3,-0.29972463846206665,0.14369285106658936,0.32081982493400574,0.974214494228363,-0.4308449625968933,-0.4752844572067261,0.3331722915172577,0.4137645661830902
1,train,1,-0.6527994871139526,1.369774580001831,-0.22934432327747345,0.11094668507575989,-0.5369123816490173,-0.3801698088645935,0.92478346824646,0.5607311129570007
1,train,4,-0.42666107416152954,0.3004636764526367,0.09840776026248932,0.7793851494789124,-0.3936457335948944,-0.33590611815452576,0.3519013822078705,0.3840300738811493
1,train,4,-0.42666107416152954,0.3004636764526367,0.09840776026248932,0.7793851494789124,-0.3936457335948944,-0.33590611815452576,0.3519013822078705,0.3840300738811493
1,train,5,-0.4339824318885803,0.4634283781051636,0.028017669916152954,0.8024618625640869,-0.2368926703929901,-0.6522175669670105,0.2313651591539383,0.6563864350318909
1,train,0,-0.6132444739341736,0.81421959400177,-0.11608569324016571,0.6491332650184631,-0.40829387307167053,-0.4322824776172638,0.2838611304759979,0.6709330677986145
1,train,0,-0.6861141324043274,0.7229170203208923,0.07283616811037064,0.4659354090690613,-0.26232513785362244,-0.6860185265541077,0.7099639177322388,0.756593644618988
1,train,0,-0.6674944758415222,0.6899436712265015,-0.09042179584503174,0.5656195282936096,-0.2710040807723999,-0.4719308614730835,0.5284937620162964,0.6664969325065613
1,train,7,-0.5266308188438416,0.8649195432662964,-0.37807098031044006,0.24456050992012024,-0.5293422937393188,-0.635153591632843,0.5455815196037292,1.1692209243774414
1,train,4,-0.14393427968025208,0.009186767973005772,0.24064341187477112,0.9439239501953125,0.02014094963669777,-0.7152132987976074,-0.09593263268470764,0.3704344630241394
1,train,7,-0.269511342048645,1.0430693626403809,-0.17914222180843353,0.6084194183349609,-0.08853292465209961,-0.46697568893432617,0.149072527885437,0.8365999460220337
1,train,1,-0.5044967532157898,0.6276398301124573,-0.2710900902748108,0.18511644005775452,-0.1277119666337967,-0.613500714302063,0.9982468485832214,0.7499414682388306
1,train,5,-0.334532767534256,0.5906922221183777,-0.4709961414337158,0.38626405596733093,-0.015448966063559055,-0.5337759256362915,0.20349234342575073,0.9132534861564636
1,train,0,-0.15428321063518524,0.32710808515548706,-0.019013801589608192,0.429775208234787,-0.07970542460680008,-0.9615616202354431,0.3396057188510895,0.8695414066314697
1,train,0,-0.08778669685125351,0.9141584634780884,-0.38577309250831604,0.4444878101348877,-0.008291599340736866,-0.5425659418106079,-0.05041549354791641,0.8203314542770386
1,train,0,-0.13986271619796753,0.8038754463195801,-0.2508992552757263,0.5261597633361816,-0.17811840772628784,-0.7261632084846497,0.15048620104789734,0.9069712162017822
1,train,4,0.23238159716129303,-0.4346267580986023,-0.10283470898866653,0.628460705280304,0.7154046297073364,-0.6661869287490845,-0.1025271862745285,0.11452514678239822
1,train,1,0.05657171458005905,0.9363597631454468,-0.4489254355430603,0.14386294782161713,-0.17153522372245789,-0.7355091571807861,0.36913567781448364,1.2352217435836792
1,train,7,-0.11257702857255936,1.057356357574463,-0.7075936794281006,0.3483564555644989,-0.3623163402080536,-0.6488558650016785,-0.17892621457576752,1.3442684412002563
1,train,0,0.08723904192447662,0.9439510107040405,-0.4898701608181,0.19741564989089966,-0.22127607464790344,-0.7596427202224731,0.3018709421157837,1.301798939704895
1,train,4,0.3528861701488495,-0.154470294713974,-0.31534889340400696,0.3232753872871399,0.7070131301879883,-0.6173574924468994,-0.1480661779642105,0.283973753452301
1,train,2,0.22919189929962158,0.3488975465297699,-0.27085772156715393,0.1999741792678833,0.11822634935379028,-0.7350825667381287,-0.13333658874034882,0.8252584934234619
1,train,0,0.3067808449268341,2.402036666870117,-1.1708183288574219,-0.3410179615020752,-0.5404521822929382,-0.8535927534103394,0.3044739365577698,2.1580100059509277
1,train,3,0.38783878087997437,-0.4064868986606598,-0.25676611065864563,0.8837601542472839,0.43092358112335205,-0.7611100077629089,-0.2937925159931183,0.4975658059120178
1,train,1,0.5723739266395569,0.978485643863678,-0.7966198325157166,-0.30043500661849976,0.007126742973923683,-0.588716983795166,-0.0070688724517822266,1.0630403757095337
1,train,6,0.5546632409095764,0.4176951050758362,-0.5716155767440796,0.022321440279483795,0.07795573770999908,-0.8090377449989319,0.23482316732406616,1.1955503225326538
1,train,1,0.5746421813964844,0.461813747882843,-0.49751991033554077,0.3556704521179199,0.2665379047393799,-0.8508234024047852,-0.28934091329574585,0.9887160658836365
1,train,6,0.6135818362236023,7.622502744197845e-05,-0.3712726831436157,0.5614243745803833,0.5932934284210205,-0.7846286296844482,-0.5241186022758484,0.5186144113540649
1,train,4,0.5089858174324036,-0.2509126663208008,-0.3931482136249542,0.19241616129875183,0.8698019981384277,-0.6614663600921631,-0.26639872789382935,0.17421384155750275
1,train,0,0.8915649056434631,1.6989763975143433,-0.9906743764877319,-0.6869471669197083,-0.23700979351997375,-0.9834627509117126,0.47675344347953796,1.6482083797454834
1,train,0,0.8084263205528259,0.8678674101829529,-0.6521091461181641,0.16850325465202332,0.13658037781715393,-0.6330516934394836,-0.4809150695800781,1.182626724243164
1,train,3,0.5680405497550964,-0.3741532266139984,-0.27573978900909424,0.6468210816383362,0.666822075843811,-0.734339714050293,-0.3217761814594269,0.4344702959060669
1,train,1,1.017091989517212,0.6128782033920288,-0.6454926133155823,-0.2564071714878082,0.26236069202423096,-0.8596946001052856,-0.08439043909311295,0.825834333896637
1,train,5,0.8296633362770081,0.23770567774772644,-0.4576156735420227,0.2101430892944336,0.4122467637062073,-0.6660786271095276,-0.05766299366950989,0.7955389022827148
1,train,5,0.8663833737373352,0.24578651785850525,-0.5487442016601562,0.14728036522865295,0.8460695147514343,-0.8004375100135803,-0.33778101205825806,0.47652846574783325
1,train,7,1.1355772018432617,0.6326419115066528,-0.7009527087211609,-0.13952116668224335,0.36106470227241516,-0.9089065790176392,-0.07346353679895401,0.9612175822257996
1,train,2,0.6990817189216614,-0.4023534953594208,-0.321888267993927,0.3510662019252777,1.3113094568252563,-0.7045614123344421,-0.22622446715831757,-0.11068446189165115
1,train,5,1.146058440208435,0.5495200753211975,-0.7478736639022827,-0.13262823224067688,0.20043149590492249,-0.7874685525894165,-0.0007701758295297623,0.9997482299804688
1,train,1,1.036575436592102,1.036289930343628,-0.599023699760437,-0.47252652049064636,0.37952283024787903,-0.6350953578948975,-4.7305598855018616e-05,0.8110712170600891
1,train,1,1.2811877727508545,0.8276087045669556,-0.8916517496109009,-0.017852313816547394,0.08872110396623611,-0.8269184827804565,-0.3036485016345978,1.3484658002853394
1,train,2,0.6207225918769836,-0.311732679605484,-0.33524686098098755,0.18435384333133698,1.2664499282836914,-0.6155304312705994,-0.1580285131931305,-0.15706804394721985
1,train,1,1.5806231498718262,1.5881421566009521,-0.9515609741210938,-0.44130122661590576,-0.12849202752113342,-0.7550342679023743,-0.24269668757915497,1.5238367319107056
1,train,2,0.726108729839325,0.03724023699760437,-0.400485098361969,0.09827838838100433,0.7510319352149963,-0.4881119132041931,-0.29127663373947144,0.26882877945899963
1,train,1,1.3785593509674072,1.0199193954467773,-0.7416597604751587,-0.3638875484466553,0.12286649644374847,-0.5247907638549805,-0.06409522891044617,0.9585512280464172
1,train,1,1.2429076433181763,1.3767831325531006,-0.8040932416915894,-0.3632303476333618,0.024212582036852837,-0.43231865763664246,-0.7403842806816101,1.1499131917953491
1,train,5,0.9292235970497131,0.45634281635284424,-0.5225491523742676,-0.02450135350227356,0.49488216638565063,-0.2024388164281845,-0.4494665861129761,0.46848636865615845
1,train,0,1.4703348875045776,1.229123592376709,-0.8267495036125183,-0.7190185189247131,0.41559556126594543,-0.6917208433151245,0.4213010370731354,0.6468566060066223
1,train,2,0.5978074669837952,-0.20408746600151062,-0.028445018455386162,0.10270683467388153,0.9513174295425415,-0.5308625102043152,-0.3179866373538971,-0.15374226868152618
1,train,2,0.5946313142776489,0.06710191071033478,-0.17692354321479797,-0.07453267276287079,0.9064583778381348,-0.31972211599349976,-0.3545606732368469,-0.12929262220859528
1,train,2,0.7060698866844177,0.14904922246932983,-0.0938245952129364,-0.060741785913705826,0.7780016660690308,-0.32531386613845825,-0.4735560715198517,-0.0571804940700531
1,train,1,1.9328184127807617,2.6647140979766846,-1.150193452835083,-0.8624870777130127,-0.14467833936214447,-0.38732048869132996,-0.3030422627925873,1.3508309125900269
1,train,2,0.8499598503112793,0.4911123812198639,-0.17820149660110474,-0.08914165198802948,0.43045833706855774,-0.2377835065126419,-0.4142146110534668,0.2515563666820526
1,train,0,1.6354914903640747,2.065138101577759,-0.6190104484558105,-0.8467965722084045,-0.27748820185661316,-0.37928223609924316,-0.5287880897521973,1.0713787078857422
1,train,3,0.5735754370689392,0.31409433484077454,0.09532283991575241,0.2031378298997879,0.4899960458278656,-0.0976252630352974,-0.7798677086830139,0.06246916204690933
1,train,4,0.1696886271238327,-0.21471549570560455,0.14915499091148376,-0.09158213436603546,1.2851412296295166,-0.2925244867801666,-0.31504130363464355,-0.5197162628173828
1,train,6,1.5953031778335571,1.7443543672561646,-0.5100664496421814,-0.6498407125473022,-0.043228115886449814,-0.3700825273990631,-0.29039090871810913,0.7913393974304199
1,train,5,0.9150680303573608,1.7057850360870361,-0.24401742219924927,-0.6244030594825745,-0.11487169563770294,0.0008613066747784615,-0.8206868767738342,0.5921394228935242
1,train,6,0.4073053002357483,-0.050318632274866104,0.31653299927711487,0.12064138799905777,0.8728384375572205,-0.24954918026924133,-0.6191225051879883,-0.5085434317588806
1,train,0,1.4330129623413086,0.9682149887084961,-0.1931883990764618,-0.41429540514945984,0.276215523481369,-0.5651808381080627,-0.006885497830808163,0.4034704267978668
1,train,1,1.0606476068496704,1.6619364023208618,-0.31840747594833374,-0.7868008613586426,0.13563495874404907,0.09086720645427704,-0.5754979848861694,0.2620864510536194
1,train,1,1.2126739025115967,2.161953926086426,-0.5931501984596252,-0.8018235564231873,-0.14492902159690857,0.27789413928985596,-0.777090311050415,0.6301842331886292
1,train,3,0.302416056394577,-0.21474404633045197,0.6701250672340393,0.43363094329833984,0.7404360175132751,-0.20882350206375122,-0.6887570023536682,-0.5321059823036194
1,train,2,0.2516675591468811,-0.09894443303346634,0.5456622242927551,-0.17352190613746643,0.7377939820289612,-0.2214309573173523,-0.3609030246734619,-0.48748087882995605
1,train,6,1.8517959117889404,2.509431838989258,-0.5614025592803955,-1.2369102239608765,-0.24620449542999268,-0.317886084318161,-0.11818192899227142,0.6896756291389465
1,train,6,0.26289379596710205,0.19631506502628326,0.49432089924812317,0.03700331598520279,0.8758525848388672,0.03216996416449547,-0.6545937657356262,-0.7404016852378845
1,train,0,1.9111775159835815,2.172485113143921,-0.4443667531013489,-1.0326093435287476,-0.3592457175254822,-0.31397077441215515,-0.20693248510360718,0.4917980134487152
1,train,4,0.41876810789108276,0.7275104522705078,0.5186473727226257,-0.25332656502723694,0.3481251895427704,0.1485515534877777,-0.47073858976364136,-0.2866131067276001
1,train,7,0.8133459687232971,1.179761290550232,-0.006386648863554001,-0.4797684848308563,-0.15400487184524536,0.08154396712779999,-0.5137567520141602,0.31345871090888977
1,train,2,0.2475355714559555,0.16869193315505981,0.6119285225868225,-0.26297783851623535,0.628140389919281,-0.1028590276837349,-0.3006628751754761,-0.6382410526275635
1,train,7,2.2009401321411133,2.860198736190796,-0.8252636194229126,-1.5586234331130981,-0.657719612121582,0.038672562688589096,-0.16172783076763153,0.8303232789039612
1,train,2,0.3448556661605835,0.4600978493690491,0.6919611096382141,-0.18547487258911133,0.104437455534935,0.07667264342308044,-0.44777241349220276,-0.40178656578063965
1,train,2,0.24290499091148376,0.0073528047651052475,0.6675387024879456,0.4299580156803131,0.6164765357971191,0.0008302005007863045,-0.6059703826904297,-0.6962321996688843
1,train,4,-0.013344760052859783,-0.18206240236759186,0.7787312865257263,-0.061095722019672394,0.9035089015960693,-0.11459476500749588,-0.27193400263786316,-0.916883111000061
1,train,4,-0.013344760052859783,-0.18206240236759186,0.7787312865257263,-0.061095722019672394,0.9035089015960693,-0.11459476500749588,-0.27193400263786316,-0.916883111000061
1,train,1,1.000012993812561,1.9703922271728516,-0.3184855878353119,-0.8012009859085083,-0.8331717848777771,0.6133888363838196,-0.6543409824371338,0.4888422191143036
1,train,0,1.9392389059066772,1.6950647830963135,0.058857422322034836,-0.8565381169319153,-0.6930301189422607,-0.3236110508441925,-0.10602418333292007,0.4734244644641876
1,train,2,0.6807212829589844,1.001036286354065,0.6737109422683716,-0.814688503742218,-0.44309139251708984,0.008307179436087608,-0.30680784583091736,-0.09508290141820908
1,train,4,0.3184453845024109,0.2835438549518585,0.4588494896888733,-0.5097339749336243,0.9168526530265808,-0.13465140759944916,-0.18676094710826874,-0.6131031513214111
1,train,2,0.49512261152267456,0.025969883427023888,0.8088884353637695,0.47659459710121155,0.10198953747749329,0.07343655824661255,-0.5115540027618408,-0.4816603362560272
1,train,6,1.2929035425186157,1.681360125541687,0.00024539604783058167,-1.0281260013580322,-0.22510601580142975,0.08369103074073792,-0.330584853887558,-0.09774190932512283
1,train,6,0.5604123473167419,0.10475310683250427,0.9850780963897705,-0.25021541118621826,0.15112248063087463,-0.3382027745246887,-0.26113489270210266,-0.6467128992080688
