Epoch,Phase,Loss,Accuracy,Precision,Recall,AUC,MSE,Confusion Matrix
6,train,1.4598499990207572,0.6086286594761171,0.644512019527666,0.609672619047619,0.8799677023632979,6.3097072419106315,"[[18, 10, 3, 0, 0, 42, 1, 6], [4, 58, 0, 0, 0, 17, 0, 1], [1, 0, 63, 17, 2, 0, 0, 1], [0, 0, 0, 79, 0, 1, 0, 0], [0, 0, 0, 0, 81, 0, 0, 0], [5, 4, 1, 0, 0, 66, 0, 4], [4, 8, 1, 1, 1, 46, 13, 6], [16, 20, 3, 0, 1, 23, 4, 17]]"
6,validation,1.651495964569453,0.4260355029585799,0.4929852054852055,0.434672619047619,0.7855321381548672,7.603550295857988,"[[1, 1, 1, 0, 0, 13, 0, 4], [1, 8, 0, 0, 0, 11, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 0, 0, 20, 0, 0, 1], [0, 5, 1, 0, 0, 7, 1, 6], [2, 1, 0, 0, 0, 10, 7, 0], [2, 5, 0, 0, 0, 14, 1, 2]]"
7,train,1.4459429341949557,0.5916795069337443,0.6293336099757724,0.5921544312169312,0.8769110232149901,6.440677966101695,"[[12, 8, 3, 1, 0, 39, 4, 13], [0, 61, 2, 0, 0, 12, 4, 1], [0, 0, 62, 17, 3, 1, 0, 1], [1, 0, 2, 74, 0, 1, 1, 1], [0, 0, 1, 0, 75, 5, 0, 0], [1, 17, 3, 1, 0, 55, 2, 1], [1, 12, 0, 1, 0, 42, 21, 3], [5, 25, 0, 0, 0, 18, 12, 24]]"
7,validation,1.6058168862698345,0.4911242603550296,0.620379410300185,0.5041666666666667,0.7891413301319139,4.946745562130178,"[[4, 1, 0, 0, 1, 12, 1, 1], [0, 9, 0, 0, 0, 10, 1, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 19, 0, 0, 0, 1], [0, 0, 0, 0, 21, 0, 0, 0], [2, 1, 1, 0, 0, 15, 0, 1], [0, 0, 0, 0, 0, 12, 7, 1], [0, 1, 0, 0, 0, 22, 0, 1]]"
8,train,1.3683774948854843,0.6147919876733436,0.6447627817813845,0.6149415784832452,0.8919790436436608,5.961479198767335,"[[14, 9, 4, 0, 0, 37, 2, 14], [2, 61, 0, 0, 0, 14, 1, 2], [0, 0, 65, 16, 1, 2, 0, 0], [1, 0, 1, 78, 0, 0, 0, 0], [0, 0, 4, 0, 74, 1, 0, 2], [1, 8, 2, 0, 0, 63, 2, 4], [2, 10, 0, 0, 0, 45, 14, 9], [6, 21, 2, 0, 1, 19, 5, 30]]"
8,validation,1.5219462362266856,0.4319526627218935,0.6960143414090783,0.44270833333333337,0.8091574336573324,6.4674556213017755,"[[3, 3, 0, 0, 0, 14, 0, 0], [0, 10, 0, 0, 0, 10, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 0, 0, 21, 0, 0, 0], [3, 5, 0, 0, 0, 12, 0, 0], [0, 1, 0, 0, 0, 19, 0, 0], [0, 8, 0, 1, 0, 15, 0, 0]]"
9,train,1.3241301543539956,0.6101694915254238,0.6480363479003837,0.6109209656084656,0.9054210923555807,5.697996918335901,"[[16, 11, 1, 0, 0, 44, 1, 7], [4, 60, 1, 1, 1, 12, 0, 1], [0, 0, 63, 17, 3, 1, 0, 0], [0, 0, 0, 80, 0, 0, 0, 0], [0, 0, 1, 2, 78, 0, 0, 0], [4, 5, 2, 0, 0, 68, 0, 1], [4, 7, 0, 1, 0, 54, 9, 5], [7, 22, 3, 0, 2, 23, 5, 22]]"
9,validation,1.5061110959955926,0.4437869822485207,0.4706925675675676,0.45342261904761905,0.8082584724916506,7.1420118343195265,"[[3, 10, 0, 0, 0, 6, 1, 0], [0, 15, 0, 0, 0, 5, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 1, 0, 20, 0, 0, 0], [2, 8, 0, 0, 0, 8, 0, 2], [0, 7, 0, 0, 0, 9, 0, 4], [0, 14, 0, 0, 0, 8, 0, 2]]"
10,train,1.3037672560828493,0.5932203389830508,0.6058890039431778,0.593978725749559,0.8977106282357958,5.345146379044684,"[[11, 14, 6, 0, 3, 37, 0, 9], [2, 65, 0, 0, 0, 9, 2, 2], [0, 0, 64, 16, 2, 2, 0, 0], [0, 0, 0, 78, 0, 0, 0, 2], [0, 0, 6, 0, 73, 2, 0, 0], [0, 8, 0, 0, 0, 68, 3, 1], [1, 9, 0, 2, 0, 49, 7, 12], [3, 25, 0, 1, 0, 25, 11, 19]]"
10,validation,1.4677539266778168,0.46153846153846156,0.6267531736281736,0.472172619047619,0.8323120371441796,5.6923076923076925,"[[6, 3, 0, 0, 0, 10, 0, 1], [0, 7, 0, 0, 0, 12, 0, 1], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 1, 0, 20, 0, 0, 0], [3, 5, 0, 0, 0, 12, 0, 0], [0, 1, 0, 0, 0, 14, 4, 1], [0, 4, 0, 0, 0, 18, 0, 2]]"
11,train,1.2275807381778359,0.6332819722650231,0.663288222660404,0.6346175044091711,0.9157430942128902,5.647149460708783,"[[30, 8, 3, 0, 0, 35, 3, 1], [8, 64, 0, 0, 0, 7, 0, 1], [0, 0, 65, 17, 1, 1, 0, 0], [0, 0, 0, 80, 0, 0, 0, 0], [0, 0, 1, 0, 80, 0, 0, 0], [1, 8, 0, 0, 0, 68, 1, 2], [4, 7, 1, 0, 0, 57, 8, 3], [18, 23, 3, 0, 0, 19, 5, 16]]"
11,validation,1.4214910656742796,0.46745562130177515,0.7058552058552059,0.478125,0.8337951043354161,6.266272189349112,"[[6, 3, 0, 0, 0, 11, 0, 0], [0, 10, 0, 0, 0, 10, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 0, 0, 21, 0, 0, 0], [3, 5, 0, 0, 0, 12, 0, 0], [2, 2, 0, 0, 0, 15, 1, 0], [0, 7, 0, 0, 0, 15, 0, 2]]"
12,train,1.2065066438977634,0.6117103235747303,0.6689676347644732,0.6128913139329806,0.90658272426328,5.935285053929122,"[[18, 15, 5, 0, 0, 41, 0, 1], [2, 67, 0, 0, 0, 9, 2, 0], [0, 0, 65, 17, 1, 1, 0, 0], [1, 0, 0, 78, 0, 1, 0, 0], [0, 0, 1, 0, 80, 0, 0, 0], [3, 11, 1, 0, 0, 65, 0, 0], [6, 13, 1, 1, 0, 48, 10, 1], [12, 25, 1, 0, 1, 24, 7, 14]]"
12,validation,1.4204635732978053,0.46745562130177515,0.6608263751556435,0.47946428571428573,0.8512522419578801,5.863905325443787,"[[4, 12, 1, 0, 0, 3, 0, 0], [2, 15, 0, 0, 0, 3, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 1, 0, 20, 0, 0, 0], [3, 6, 0, 0, 0, 11, 0, 0], [1, 4, 0, 0, 0, 14, 1, 0], [0, 13, 0, 0, 0, 10, 0, 1]]"
13,train,1.1775658255549168,0.650231124807396,0.6663298207882984,0.6505594135802469,0.9061254049748988,5.972265023112481,"[[40, 16, 6, 0, 1, 11, 1, 5], [7, 65, 0, 0, 0, 5, 1, 2], [0, 0, 68, 16, 0, 0, 0, 0], [1, 0, 1, 77, 0, 1, 0, 0], [0, 0, 1, 0, 79, 1, 0, 0], [9, 10, 2, 0, 1, 55, 1, 2], [16, 15, 0, 0, 0, 37, 8, 4], [9, 31, 1, 0, 3, 7, 3, 30]]"
13,validation,1.3623245689995895,0.5029585798816568,0.5574179949179949,0.5166666666666667,0.8633279574558358,7.508875739644971,"[[9, 7, 2, 0, 0, 1, 1, 0], [1, 16, 0, 0, 0, 2, 0, 1], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 0, 0, 21, 0, 0, 0], [3, 9, 0, 0, 0, 8, 0, 0], [3, 7, 0, 0, 0, 5, 3, 2], [2, 13, 0, 0, 0, 8, 0, 1]]"
14,train,1.13693319006216,0.6348228043143297,0.6569356228103016,0.636739417989418,0.9177956001579295,7.704160246533128,"[[47, 11, 12, 0, 0, 9, 0, 1], [7, 70, 0, 0, 0, 2, 1, 0], [1, 0, 66, 16, 1, 0, 0, 0], [0, 0, 1, 79, 0, 0, 0, 0], [0, 0, 3, 0, 78, 0, 0, 0], [12, 9, 0, 0, 0, 59, 0, 0], [31, 11, 1, 0, 0, 30, 5, 2], [24, 39, 3, 0, 0, 6, 4, 8]]"
14,validation,1.4050681816755668,0.48520710059171596,0.6486093753713066,0.49895833333333334,0.8400091847951863,8.662721893491124,"[[16, 1, 2, 0, 0, 1, 0, 0], [11, 6, 0, 0, 0, 3, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 0, 0, 21, 0, 0, 0], [3, 5, 2, 0, 0, 10, 0, 0], [12, 1, 0, 0, 0, 5, 2, 0], [11, 4, 0, 0, 0, 9, 0, 0]]"
15,train,1.1052934873636773,0.6533127889060092,0.669026505887107,0.6548197751322751,0.9255312956924484,6.899845916795069,"[[46, 11, 12, 0, 0, 8, 2, 1], [8, 68, 1, 0, 0, 3, 0, 0], [0, 0, 68, 16, 0, 0, 0, 0], [0, 0, 3, 77, 0, 0, 0, 0], [0, 0, 3, 0, 78, 0, 0, 0], [10, 4, 1, 0, 0, 60, 4, 1], [31, 5, 0, 1, 0, 28, 12, 3], [19, 40, 0, 0, 1, 3, 6, 15]]"
15,validation,1.3580434237711527,0.5088757396449705,0.5652909777909778,0.5232142857142856,0.8715251658678383,5.899408284023669,"[[12, 4, 2, 0, 0, 2, 0, 0], [4, 12, 0, 0, 0, 4, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 19, 1, 0, 0, 0], [0, 0, 1, 0, 20, 0, 0, 0], [2, 5, 2, 0, 0, 11, 0, 0], [4, 2, 0, 0, 0, 9, 4, 1], [4, 7, 0, 0, 0, 11, 1, 1]]"
16,train,1.0650492963511697,0.662557781201849,0.6565759150692771,0.6638778659611992,0.9243057376996259,7.101694915254237,"[[58, 9, 8, 0, 0, 3, 1, 1], [9, 66, 0, 0, 0, 2, 1, 2], [0, 0, 67, 17, 0, 0, 0, 0], [0, 0, 1, 79, 0, 0, 0, 0], [0, 0, 2, 0, 79, 0, 0, 0], [11, 9, 0, 0, 0, 56, 4, 0], [41, 5, 0, 0, 0, 23, 5, 6], [20, 32, 1, 0, 1, 5, 5, 20]]"
16,validation,1.3012699869257458,0.5266272189349113,0.5606164060111428,0.5385416666666667,0.8771065966597239,7.118343195266272,"[[12, 3, 4, 1, 0, 0, 0, 0], [2, 12, 0, 0, 0, 3, 2, 1], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 0, 0, 21, 0, 0, 0], [1, 6, 2, 0, 1, 10, 0, 0], [8, 1, 0, 0, 0, 7, 3, 1], [5, 8, 0, 0, 0, 7, 0, 4]]"
17,train,1.0099281777953513,0.6918335901386748,0.7055054281337909,0.6932484567901235,0.9332758760480587,6.707241910631741,"[[45, 10, 15, 0, 1, 7, 1, 1], [3, 75, 0, 0, 0, 0, 1, 1], [0, 0, 67, 17, 0, 0, 0, 0], [0, 0, 1, 79, 0, 0, 0, 0], [0, 0, 1, 0, 80, 0, 0, 0], [11, 2, 0, 0, 0, 64, 1, 2], [35, 2, 0, 0, 0, 21, 15, 7], [25, 28, 1, 0, 0, 1, 5, 24]]"
17,validation,1.351633901426778,0.514792899408284,0.6087440381558029,0.5284226190476191,0.8654077138206246,6.4674556213017755,"[[12, 2, 4, 0, 0, 1, 1, 0], [7, 9, 0, 0, 0, 3, 1, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 1, 0, 20, 0, 0, 0], [1, 5, 3, 0, 0, 11, 0, 0], [7, 0, 0, 0, 0, 7, 6, 0], [9, 1, 0, 0, 0, 11, 1, 2]]"
18,train,0.9935042198707216,0.6964560862865947,0.7208771442854847,0.6978615520282186,0.937888225493064,6.673343605546996,"[[53, 4, 13, 0, 0, 4, 4, 2], [9, 70, 0, 0, 0, 1, 0, 0], [0, 0, 67, 15, 1, 1, 0, 0], [0, 0, 1, 78, 1, 0, 0, 0], [0, 0, 1, 0, 80, 0, 0, 0], [10, 6, 0, 0, 0, 62, 2, 0], [30, 7, 0, 0, 0, 19, 17, 7], [19, 36, 0, 0, 1, 2, 1, 25]]"
18,validation,1.3108028051768534,0.5325443786982249,0.6882520913770913,0.5479166666666666,0.8793598848646147,5.733727810650888,"[[15, 3, 1, 0, 0, 1, 0, 0], [11, 8, 0, 0, 0, 1, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 0, 0, 21, 0, 0, 0], [4, 5, 0, 0, 0, 11, 0, 0], [6, 0, 0, 0, 0, 7, 7, 0], [6, 4, 0, 0, 0, 13, 0, 1]]"
19,train,0.9874219051311123,0.7134052388289677,0.7454866370461688,0.7151427469135803,0.9309093212320901,7.010785824345146,"[[63, 2, 6, 0, 0, 6, 0, 3], [6, 72, 0, 0, 0, 1, 0, 1], [1, 0, 65, 17, 1, 0, 0, 0], [0, 0, 1, 79, 0, 0, 0, 0], [0, 0, 2, 0, 79, 0, 0, 0], [10, 1, 0, 0, 0, 65, 2, 2], [39, 4, 0, 0, 0, 12, 14, 11], [34, 18, 0, 0, 0, 4, 2, 26]]"
19,validation,1.2862127707202053,0.5325443786982249,0.5537157802401704,0.5492559523809524,0.8841201077159913,7.5325443786982245,"[[16, 2, 1, 0, 0, 0, 0, 1], [6, 12, 0, 0, 0, 2, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 1, 0, 20, 0, 0, 0], [3, 6, 1, 0, 0, 10, 0, 0], [10, 1, 0, 0, 0, 4, 5, 0], [6, 7, 0, 0, 0, 11, 0, 0]]"
20,train,0.9599919309968757,0.711864406779661,0.7175685262303877,0.7130594135802468,0.9371402044601849,6.109399075500771,"[[53, 7, 3, 0, 2, 6, 3, 6], [3, 73, 0, 0, 0, 1, 2, 1], [0, 0, 67, 17, 0, 0, 0, 0], [0, 1, 1, 78, 0, 0, 0, 0], [0, 0, 2, 0, 79, 0, 0, 0], [7, 7, 0, 0, 0, 62, 3, 1], [25, 3, 0, 0, 0, 25, 19, 8], [17, 30, 0, 0, 0, 2, 4, 31]]"
20,validation,1.3289894500427697,0.5088757396449705,0.566866495978338,0.521875,0.8707582397978864,6.355029585798817,"[[6, 6, 2, 0, 0, 3, 1, 2], [4, 12, 0, 0, 0, 4, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 0, 0, 21, 0, 0, 0], [0, 5, 0, 0, 0, 11, 0, 4], [3, 2, 0, 0, 0, 8, 7, 0], [0, 13, 0, 0, 0, 9, 0, 2]]"
21,train,0.9461304966951556,0.7134052388289677,0.7426501487339308,0.714305004409171,0.9308102255498218,6.685670261941448,"[[59, 6, 5, 0, 0, 3, 0, 7], [7, 68, 0, 0, 0, 1, 0, 4], [0, 0, 66, 17, 1, 0, 0, 0], [0, 0, 0, 80, 0, 0, 0, 0], [0, 0, 1, 0, 80, 0, 0, 0], [8, 4, 0, 0, 0, 60, 3, 5], [38, 4, 0, 0, 0, 20, 14, 4], [26, 17, 1, 0, 0, 3, 1, 36]]"
21,validation,1.2941027188442162,0.4911242603550296,0.5928739401165871,0.5041666666666667,0.8773978101133997,6.875739644970414,"[[15, 2, 2, 0, 0, 0, 1, 0], [9, 8, 0, 0, 0, 3, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 0, 0, 21, 0, 0, 0], [4, 5, 1, 0, 0, 10, 0, 0], [7, 2, 0, 0, 0, 10, 1, 0], [5, 7, 0, 0, 0, 11, 0, 1]]"
22,train,0.9573867067533943,0.6779661016949152,0.715820214373282,0.6793540564373898,0.9269679323198727,7.1340523882896765,"[[65, 6, 4, 0, 0, 4, 0, 1], [15, 64, 0, 0, 0, 0, 0, 1], [0, 0, 66, 17, 1, 0, 0, 0], [0, 0, 2, 78, 0, 0, 0, 0], [0, 0, 2, 0, 79, 0, 0, 0], [16, 2, 0, 0, 0, 60, 1, 1], [39, 2, 0, 0, 0, 29, 5, 5], [30, 27, 0, 0, 0, 2, 2, 23]]"
22,validation,1.3612353993943458,0.48520710059171596,0.6539601478554967,0.4979166666666667,0.8647239981100053,5.964497041420119,"[[16, 0, 2, 0, 0, 2, 0, 0], [12, 5, 0, 0, 0, 3, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 0, 0, 21, 0, 0, 0], [3, 5, 1, 0, 0, 11, 0, 0], [7, 0, 0, 0, 0, 12, 1, 0], [5, 4, 0, 0, 0, 14, 0, 1]]"
23,train,0.9066288825727207,0.7010785824345146,0.7560715567757084,0.7026785714285715,0.9347932199819364,6.8474576271186445,"[[63, 4, 3, 0, 0, 6, 0, 4], [7, 67, 0, 0, 0, 5, 0, 1], [0, 0, 67, 17, 0, 0, 0, 0], [0, 1, 0, 79, 0, 0, 0, 0], [0, 0, 0, 0, 81, 0, 0, 0], [10, 4, 0, 0, 0, 65, 0, 1], [33, 1, 0, 0, 0, 27, 10, 9], [22, 35, 0, 1, 1, 2, 0, 23]]"
23,validation,1.3114377041540202,0.5207100591715976,0.6840277777777778,0.5364583333333333,0.8638462595464013,5.7514792899408285,"[[10, 7, 0, 0, 0, 3, 0, 0], [3, 14, 0, 0, 0, 3, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 1, 0, 19, 0, 0, 0, 0], [0, 0, 0, 0, 21, 0, 0, 0], [0, 8, 2, 0, 0, 10, 0, 0], [3, 2, 0, 0, 0, 8, 7, 0], [2, 10, 0, 0, 0, 12, 0, 0]]"
24,train,0.9055032197426207,0.7180277349768875,0.7558093211717813,0.7196070326278659,0.9356191298848127,6.471494607087828,"[[63, 4, 1, 0, 0, 7, 0, 5], [5, 66, 0, 0, 0, 4, 0, 5], [0, 0, 67, 17, 0, 0, 0, 0], [0, 0, 1, 79, 0, 0, 0, 0], [0, 0, 0, 2, 79, 0, 0, 0], [9, 0, 0, 0, 0, 70, 0, 1], [24, 3, 0, 0, 0, 27, 15, 11], [24, 31, 0, 0, 0, 1, 1, 27]]"
24,validation,1.3672632740799493,0.46745562130177515,0.5268251876947528,0.47916666666666663,0.8375714774743501,7.337278106508876,"[[14, 2, 2, 0, 0, 2, 0, 0], [11, 7, 0, 0, 0, 2, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 18, 2, 0, 0, 0], [0, 0, 0, 0, 21, 0, 0, 0], [2, 6, 2, 0, 0, 10, 0, 0], [8, 1, 0, 0, 0, 4, 1, 6], [7, 7, 0, 0, 0, 9, 0, 1]]"
25,train,0.8652299815223471,0.7134052388289677,0.7743379893232689,0.7156442901234568,0.9425855612465999,7.443759630200308,"[[70, 2, 6, 0, 0, 1, 0, 1], [6, 71, 0, 0, 0, 1, 1, 1], [0, 0, 67, 17, 0, 0, 0, 0], [0, 0, 0, 77, 3, 0, 0, 0], [0, 0, 1, 0, 80, 0, 0, 0], [9, 6, 0, 0, 0, 65, 0, 0], [39, 0, 0, 0, 0, 21, 16, 4], [38, 28, 0, 0, 0, 1, 0, 17]]"
25,validation,1.3186759655997597,0.4970414201183432,0.5483367983367984,0.5104166666666667,0.8553297124508215,7.2485207100591715,"[[14, 1, 3, 0, 0, 1, 0, 1], [11, 7, 0, 0, 0, 2, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 0, 20, 0, 0, 0, 0], [0, 0, 0, 0, 21, 0, 0, 0], [3, 6, 3, 0, 0, 8, 0, 0], [8, 0, 0, 0, 0, 5, 6, 1], [6, 7, 0, 0, 0, 10, 0, 1]]"
26,train,0.8470355047283261,0.7226502311248074,0.7563114394928174,0.7246472663139331,0.93835004275017,7.1155624036979965,"[[67, 2, 3, 0, 0, 6, 0, 2], [2, 76, 0, 0, 0, 1, 0, 1], [0, 0, 67, 17, 0, 0, 0, 0], [0, 0, 0, 80, 0, 0, 0, 0], [0, 0, 1, 0, 80, 0, 0, 0], [10, 2, 0, 0, 0, 68, 0, 0], [47, 1, 0, 0, 0, 17, 9, 6], [20, 35, 0, 0, 0, 4, 3, 22]]"
26,validation,1.3215456709001192,0.5266272189349113,0.678527212166918,0.5416666666666666,0.8686025852426136,5.502958579881657,"[[17, 1, 0, 0, 0, 2, 0, 0], [9, 7, 0, 0, 0, 4, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 0, 1, 19, 0, 0, 0, 0], [0, 0, 0, 0, 21, 0, 0, 0], [3, 5, 1, 0, 0, 11, 0, 0], [6, 0, 0, 0, 0, 8, 6, 0], [4, 4, 0, 0, 0, 15, 0, 1]]"
27,train,0.8731589861018999,0.699537750385208,0.7229548547705602,0.7013778659611993,0.9369571785613333,6.859784283513097,"[[56, 6, 4, 0, 0, 10, 1, 3], [4, 71, 0, 0, 0, 3, 0, 2], [0, 0, 67, 17, 0, 0, 0, 0], [0, 0, 1, 79, 0, 0, 0, 0], [0, 0, 2, 0, 79, 0, 0, 0], [6, 5, 0, 0, 0, 66, 1, 2], [30, 3, 0, 0, 0, 29, 16, 2], [25, 33, 0, 0, 0, 1, 5, 20]]"
27,validation,1.3555011368362155,0.4911242603550296,0.6285669191919192,0.5041666666666667,0.8590072465864383,5.1420118343195265,"[[9, 4, 4, 0, 0, 3, 0, 0], [6, 9, 0, 0, 0, 5, 0, 0], [0, 0, 7, 17, 0, 0, 0, 0], [0, 1, 0, 19, 0, 0, 0, 0], [0, 0, 0, 0, 21, 0, 0, 0], [0, 5, 4, 0, 0, 11, 0, 0], [3, 0, 0, 0, 0, 11, 6, 0], [4, 5, 0, 0, 0, 14, 0, 1]]"
